script,family,variant,format,file,source,sha256
04-Latin,NPIKufian,02-Static,01-TrueType,04-Latin\NPIKufian\02-Static\01-TrueType\NPIKufian.ttf,Organized\NPIKufian\NPIKufian.ttf,c5ba3b41a606c291bcb6853930bfa6f033cce42d3500fb6bbedb6a4946d0e56d
04-Latin,NPIKufian,02-Static,01-TrueType,04-Latin\NPIKufian\02-Static\01-TrueType\NPIKufianIranic.ttf,Organized\NPIKufian\NPIKufianIranic.ttf,fbd3a45890173338920c4ef03d113c0e0a526268cf56d017a91f442a7525b945
04-Latin,NPILaleh,02-Static,01-TrueType,04-Latin\NPILaleh\02-Static\01-TrueType\NPILaleh.ttf,Organized\NPILaleh\NPILaleh.ttf,2b4bc41f6ba3843e1994219e1aa94fcc806824bbd083528db7892e522e2bc0e7
04-Latin,NPILaleh,02-Static,01-TrueType,04-Latin\NPILaleh\02-Static\01-TrueType\NPILalehIranic.ttf,Organized\NPILaleh\NPILalehIranic.ttf,6aa1c0ca22e246d85721abde699861114690034dfb5cc80225c187a64b7e77b3
04-Latin,NPILotus,02-Static,01-TrueType,04-Latin\NPILotus\02-Static\01-TrueType\NPILotus.ttf,Organized\NPILotus\NPILotus.ttf,163c88026bf24b08b67e1dd4da8a24a2a9794d69625e085e181408b42b1c8fda
04-Latin,NPILotus,02-Static,01-TrueType,04-Latin\NPILotus\02-Static\01-TrueType\NPILotusBold.ttf,Organized\NPILotus\NPILotusBold.ttf,bc2b2a91a3f7c9d8b0a9cd3e27ccaf29ba91af56676f6f184feff478d2f65558
04-Latin,NPILotus,02-Static,01-TrueType,04-Latin\NPILotus\02-Static\01-TrueType\NPILotusBoldIranic.ttf,Organized\NPILotus\NPILotusBoldIranic.ttf,991d0b905ab870ba8d02b540f16730276ba608a53cb858bf3d7a19c32d47949f
04-Latin,NPILotus,02-Static,01-TrueType,04-Latin\NPILotus\02-Static\01-TrueType\NPILotusIranic.ttf,Organized\NPILotus\NPILotusIranic.ttf,4af57a6c89d192c19170c5324afcb6147751537375434ae93f6021bf82c3e25c
04-Latin,NPILotusBook,02-Static,01-TrueType,04-Latin\NPILotusBook\02-Static\01-TrueType\NPILotusBook.ttf,Organized\NPILotusBook\NPILotusBook.ttf,e03b78b329c3397d4ffe676a5fb7e98e1b78b574c31063a945d14eb7346f31f3
04-Latin,NPILotusBook,02-Static,01-TrueType,04-Latin\NPILotusBook\02-Static\01-TrueType\NPILotusBookBold.ttf,Organized\NPILotusBook\NPILotusBookBold.ttf,8a6c426650e6dfcc04b09babd499d231915402350dc2960550470ba898f97cfd
04-Latin,NPILotusBook,02-Static,01-TrueType,04-Latin\NPILotusBook\02-Static\01-TrueType\NPILotusBookBoldIranic.ttf,Organized\NPILotusBook\NPILotusBookBoldIranic.ttf,a2e78631e51cbeaa379efe89ffad3e513c1d7166c119875836293acfba9fe878
04-Latin,NPILotusBook,02-Static,01-TrueType,04-Latin\NPILotusBook\02-Static\01-TrueType\NPILotusBookIranic.ttf,Organized\NPILotusBook\NPILotusBookIranic.ttf,cbfb3bea3b60f98d1cbc70b9bb44aab515860f7ed82c7ed4c7f8bd513fe96276
04-Latin,NPIMajaleh,02-Static,01-TrueType,04-Latin\NPIMajaleh\02-Static\01-TrueType\NPIMajaleh.ttf,Organized\NPIMajaleh\NPIMajaleh.ttf,3a24f9c3b50f19e193bb65bcd03a6461cd1189856d6805d4e0568778fdbd6050
04-Latin,NPIMajaleh,02-Static,01-TrueType,04-Latin\NPIMajaleh\02-Static\01-TrueType\NPIMajalehIranic.ttf,Organized\NPIMajaleh\NPIMajalehIranic.ttf,fc2ace3ca9905d5fddfb5d437d6c3bd3c28afb4bf4575c2210642e8b60c84e59
04-Latin,NPIMajidShadow,02-Static,01-TrueType,04-Latin\NPIMajidShadow\02-Static\01-TrueType\NPIMajidShadow.ttf,Organized\NPIMajidShadow\NPIMajidShadow.ttf,313c742d3c2527f5ee8992341606713ec66c246a8850478d31d5b8b2a4e5bbd0
04-Latin,NPIMajidShadow,02-Static,01-TrueType,04-Latin\NPIMajidShadow\02-Static\01-TrueType\NPIMajidShadowIranic.ttf,Organized\NPIMajidShadow\NPIMajidShadowIranic.ttf,7e5ebe59fa1d64f5044ab266223ace267dce8be62401d4503bfaa060836b37cb
04-Latin,NPIMalek,02-Static,01-TrueType,04-Latin\NPIMalek\02-Static\01-TrueType\NPIMalek.ttf,Organized\NPIMalek\NPIMalek.ttf,b5bb88631bb5ed8db5b7566baabf364f32319c8e4507cbc83703ac8eba724745
04-Latin,NPIMalek,02-Static,01-TrueType,04-Latin\NPIMalek\02-Static\01-TrueType\NPIMalekIranic.ttf,Organized\NPIMalek\NPIMalekIranic.ttf,f2141c334de70e708e96ae3a13c03b5621ee8df45543b4a168842aff12585c56
04-Latin,NPIMandana,02-Static,01-TrueType,04-Latin\NPIMandana\02-Static\01-TrueType\NPIMandana.ttf,Organized\NPIMandana\NPIMandana.ttf,a470f456cf918e57956b3991cdf65d99db2169f8f1af0216cf1d9a787e03f3fd
04-Latin,NPIMandana,02-Static,01-TrueType,04-Latin\NPIMandana\02-Static\01-TrueType\NPIMandanaIranic.ttf,Organized\NPIMandana\NPIMandanaIranic.ttf,13873cb74b90588d8429200d3f448a0ea0774b4d48e03e5826ebfcb2df510db0
04-Latin,NPIMaryam,02-Static,01-TrueType,04-Latin\NPIMaryam\02-Static\01-TrueType\NPIMaryam.ttf,Organized\NPIMaryam\NPIMaryam.ttf,a2396a35e588f882ced218048435d9dd19ecb51c576b1425683a7fecc0ca4920
04-Latin,NPIMashghJadid,02-Static,01-TrueType,04-Latin\NPIMashghJadid\02-Static\01-TrueType\NPIMashghJadid.ttf,Organized\NPIMashghJadid\NPIMashghJadid.ttf,efa81cdb63379280c77c33a1e556cb70d723a1851e1d71a05fdaacedb0a0fea2
04-Latin,NPIMashghJadid,02-Static,01-TrueType,04-Latin\NPIMashghJadid\02-Static\01-TrueType\NPIMashghJadidIranic.ttf,Organized\NPIMashghJadid\NPIMashghJadidIranic.ttf,c650dbe15be4f676161c07d51692127bd64596925ce3615d31e8ecb063cd0c13
04-Latin,NPIMashhad,02-Static,01-TrueType,04-Latin\NPIMashhad\02-Static\01-TrueType\NPIMashhad.ttf,Organized\NPIMashhad\NPIMashhad.ttf,4aecbda2dd0533eff14327f713f9df8968b3d5be7da72f9f7e88908fae753398
04-Latin,NPIMashhad,02-Static,01-TrueType,04-Latin\NPIMashhad\02-Static\01-TrueType\NPIMashhadBold.ttf,Organized\NPIMashhad\NPIMashhadBold.ttf,d1d739aafc6977ed93db4ab311e73082183ce25b1577b2719c149bdf4ec253a3
04-Latin,NPIMashhad,02-Static,01-TrueType,04-Latin\NPIMashhad\02-Static\01-TrueType\NPIMashhadBoldIranic.ttf,Organized\NPIMashhad\NPIMashhadBoldIranic.ttf,b813cc9b022be0c379c18726c9032bb1b8a041af65e48bef85064046f8f558fc
04-Latin,NPIMashhad,02-Static,01-TrueType,04-Latin\NPIMashhad\02-Static\01-TrueType\NPIMashhadIranic.ttf,Organized\NPIMashhad\NPIMashhadIranic.ttf,a3a190b4aa71b760bb6280778f07e87a3ffb2b0b35e499be8f9784ea72b6a876
04-Latin,NPIMatin,02-Static,01-TrueType,04-Latin\NPIMatin\02-Static\01-TrueType\NPIMatin.ttf,Organized\NPIMatin\NPIMatin.ttf,251d5084bf219996403cbd78e1220ece0f5554c00ab6065182b093f852022243
04-Latin,NPIMatin,02-Static,01-TrueType,04-Latin\NPIMatin\02-Static\01-TrueType\NPIMatinIranic.ttf,Organized\NPIMatin\NPIMatinIranic.ttf,a9f2d13a68cca8b7ba68f593f7f90fa56aedf14abedf0aa995ec03a76ddd0847
04-Latin,NPIMehr,02-Static,01-TrueType,04-Latin\NPIMehr\02-Static\01-TrueType\NPIMehr.ttf,Organized\NPIMehr\NPIMehr.ttf,44ae2df7fd71041f5b4e69ec0a2c45bed2bc5b6e5033d16181cc0c1f1a429e07
04-Latin,NPIMehr,02-Static,01-TrueType,04-Latin\NPIMehr\02-Static\01-TrueType\NPIMehrIranic.ttf,Organized\NPIMehr\NPIMehrIranic.ttf,18b390ed991c1ddf3f15b99788c284cda4b59f5c697246be01817f047271ba91
04-Latin,NPIMina,02-Static,01-TrueType,04-Latin\NPIMina\02-Static\01-TrueType\NPIMina.ttf,Organized\NPIMina\NPIMina.ttf,48cf8b745da17d43d9057a00286dcbe9a16fcf0548b056deabf5300cc72ac1b2
04-Latin,NPIMina,02-Static,01-TrueType,04-Latin\NPIMina\02-Static\01-TrueType\NPIMinaIranic.ttf,Organized\NPIMina\NPIMinaIranic.ttf,32c3633320ff4477066c2bb51cc18b958d60523ed83700224d48845c6e0bc6cf
04-Latin,NPIMitra,02-Static,01-TrueType,04-Latin\NPIMitra\02-Static\01-TrueType\NPIMitra.ttf,Organized\NPIMitra\NPIMitra.ttf,f57e5a47d81f14d8f7a9822e50f1757cb23ba210b395bd72249ecca0643ba235
04-Latin,NPIMitra,02-Static,01-TrueType,04-Latin\NPIMitra\02-Static\01-TrueType\NPIMitraBold.ttf,Organized\NPIMitra\NPIMitraBold.ttf,4bad37a3e8e22d95f87ed8663122e1b11c4bdb742d573dae97ec407db1fafd47
04-Latin,NPIMitra,02-Static,01-TrueType,04-Latin\NPIMitra\02-Static\01-TrueType\NPIMitraBoldIranic.ttf,Organized\NPIMitra\NPIMitraBoldIranic.ttf,8901ab66bd65939b3c95eb789c1e026f416507e6b9021b9d5274eb81400799cf
04-Latin,NPIMitra,02-Static,01-TrueType,04-Latin\NPIMitra\02-Static\01-TrueType\NPIMitraIranic.ttf,Organized\NPIMitra\NPIMitraIranic.ttf,145333cf467932e601374fc9c610d3eee7cc6101713ca50af3dc38451b799808
04-Latin,NPIMitraTitr,02-Static,01-TrueType,04-Latin\NPIMitraTitr\02-Static\01-TrueType\NPIMitraTitr.ttf,Organized\NPIMitraTitr\NPIMitraTitr.ttf,aaac8181e193881cc00e100b713f4dbc766be5379b717b92561cf4b2bf1916b9
04-Latin,NPIMitraTitr,02-Static,01-TrueType,04-Latin\NPIMitraTitr\02-Static\01-TrueType\NPIMitraTitrIranic.ttf,Organized\NPIMitraTitr\NPIMitraTitrIranic.ttf,807eb7347eb3bde87a8a0c019d3c412c4fa674c8468166c8ea7f792e8cbed6f6
04-Latin,NPIMona,02-Static,01-TrueType,04-Latin\NPIMona\02-Static\01-TrueType\NPIMona.ttf,Organized\NPIMona\NPIMona.ttf,849a4a8f7be18b8c3e9bbdccfccef00fbcf74a24b8428ba7f9b7705166bb9918
04-Latin,NPIMona,02-Static,01-TrueType,04-Latin\NPIMona\02-Static\01-TrueType\NPIMonaIranic.ttf,Organized\NPIMona\NPIMonaIranic.ttf,0d07aee81efb5daf57b579aa0c1cd0c9928d8d84f0db1325efcccf2f12ded1a1
04-Latin,NPIMonir,02-Static,01-TrueType,04-Latin\NPIMonir\02-Static\01-TrueType\NPIMonir.ttf,Organized\NPIMonir\NPIMonir.ttf,f17abf598e6916544b025888aaf8a4913aef5957eab4e2a9764f9f3e1159c32a
04-Latin,NPIMonir,02-Static,01-TrueType,04-Latin\NPIMonir\02-Static\01-TrueType\NPIMonirIranic.ttf,Organized\NPIMonir\NPIMonirIranic.ttf,eaebc550f61fe6f2af595efcf3f3d68e6c7ade0b2b1ad35a80c9cd8e94830b02
04-Latin,NPIMorvarid,02-Static,01-TrueType,04-Latin\NPIMorvarid\02-Static\01-TrueType\NPIMorvarid.ttf,Organized\NPIMorvarid\NPIMorvarid.ttf,dacbd3649efa34f36fef091c2c90f6d9f1fe8537d86ec77cfac883f1dcd9cc6c
04-Latin,NPIMorvarid,02-Static,01-TrueType,04-Latin\NPIMorvarid\02-Static\01-TrueType\NPIMorvaridIranic.ttf,Organized\NPIMorvarid\NPIMorvaridIranic.ttf,41611cf3f8bb1c693fd69c493457f33e6568a1a37fc04157ab0a285f7899498d
04-Latin,NPIMovazi,02-Static,01-TrueType,04-Latin\NPIMovazi\02-Static\01-TrueType\NPIMovazi.ttf,Organized\NPIMovazi\NPIMovazi.ttf,b129fd4ce42dbbd0fb6ba82e5df48c2608268812d85bb71896543bcc2f6de0af
04-Latin,NPIMovazi,02-Static,01-TrueType,04-Latin\NPIMovazi\02-Static\01-TrueType\NPIMovaziIranic.ttf,Organized\NPIMovazi\NPIMovaziIranic.ttf,a3189313ee6786d70e869fe5e7613dab2fe797efbaf7bac7a36f511c0d647538
04-Latin,NPINakeesa,02-Static,01-TrueType,04-Latin\NPINakeesa\02-Static\01-TrueType\NPINakeesa.ttf,Organized\NPINakeesa\NPINakeesa.ttf,3d2b1ee28e7f090cf1750cb0232f6921594515881ecf6dd3e691ea7b6d3a38a5
04-Latin,NPINakeesa,02-Static,01-TrueType,04-Latin\NPINakeesa\02-Static\01-TrueType\NPINakeesaBold.ttf,Organized\NPINakeesa\NPINakeesaBold.ttf,d91151db15234d099d0f9c556399f76ad6faef66ab75f060c37ac2ec3de2eea8
04-Latin,NPINakeesa,02-Static,01-TrueType,04-Latin\NPINakeesa\02-Static\01-TrueType\NPINakeesaBoldIranic.ttf,Organized\NPINakeesa\NPINakeesaBoldIranic.ttf,0e6e49548ff2c2d756819d02647becef88197ac78c77c138e028ffab1a73fec0
04-Latin,NPINakeesa,02-Static,01-TrueType,04-Latin\NPINakeesa\02-Static\01-TrueType\NPINakeesaIranic.ttf,Organized\NPINakeesa\NPINakeesaIranic.ttf,181654670aa8b692d55ff4afb4304973872c1bf9aa23e60c93f2bb64b7f8b2e5
04-Latin,NPINami,02-Static,01-TrueType,04-Latin\NPINami\02-Static\01-TrueType\NPINami.ttf,Organized\NPINami\NPINami.ttf,07c0fd921fdc45102b5709a5dc589235480df4cfcc26bb579b114f049b91ced1
04-Latin,NPINarges,02-Static,01-TrueType,04-Latin\NPINarges\02-Static\01-TrueType\NPINarges.ttf,Organized\NPINarges\NPINarges.ttf,6047f643c50d3038acf361eccefd529189af08880bf37a1bc4caabc4da6ced67
04-Latin,NPINarges,02-Static,01-TrueType,04-Latin\NPINarges\02-Static\01-TrueType\NPINargesIranic.ttf,Organized\NPINarges\NPINargesIranic.ttf,d15aa21772b2772d2e77adeaefb31a9632d111a7179133fc2548a7ef9b6150b7
04-Latin,NPINasim Shadow,02-Static,01-TrueType,04-Latin\NPINasim Shadow\02-Static\01-TrueType\NPINasim Shadow.ttf,Organized\NPINasim Shadow\NPINasim Shadow.ttf,ba36f27ae9ecb6f3b97caef9168c1465b704b1cdf559d1d0713758f8fe3643af
04-Latin,NPINasim,02-Static,01-TrueType,04-Latin\NPINasim\02-Static\01-TrueType\NPINasim.ttf,Organized\NPINasim\NPINasim.ttf,792704406c0405e65e6d6563a9882eedc1e12cd2f4a82a2b92705c24a01cfab9
04-Latin,NPINasim,02-Static,01-TrueType,04-Latin\NPINasim\02-Static\01-TrueType\NPINasimIranic.ttf,Organized\NPINasim\NPINasimIranic.ttf,cf0bcbf9d13ea3700a718654c7f3619bf9b0cfcada706f8db51b6da869e1fae1
04-Latin,NPINaskh,02-Static,01-TrueType,04-Latin\NPINaskh\02-Static\01-TrueType\NPINaskh.ttf,Organized\NPINaskh\NPINaskh.ttf,d27ab57fff7c500630e3a614e8c413c884e838085d5ce6c949827859f168f886
04-Latin,NPINaskh,02-Static,01-TrueType,04-Latin\NPINaskh\02-Static\01-TrueType\NPINaskhIranic.ttf,Organized\NPINaskh\NPINaskhIranic.ttf,4ffe91ee34be12c32d9c68b9a6ba1e01e652e57432913c057889b9119359e4d3
04-Latin,NPINazanin,02-Static,01-TrueType,04-Latin\NPINazanin\02-Static\01-TrueType\NPINazanin.ttf,Organized\NPINazanin\NPINazanin.ttf,838a12992a5b2aa51003e836d5ed94f55acfc4c6f4977233b97d32dc87fb05ee
04-Latin,NPINazanin,02-Static,01-TrueType,04-Latin\NPINazanin\02-Static\01-TrueType\NPINazaninBold.ttf,Organized\NPINazanin\NPINazaninBold.ttf,c4ead5bf679583f58e5740591ed5218ac32d9ec15765c492780a1609072328ae
04-Latin,NPINazanin,02-Static,01-TrueType,04-Latin\NPINazanin\02-Static\01-TrueType\NPINazaninBoldIranic.ttf,Organized\NPINazanin\NPINazaninBoldIranic.ttf,56b8a5405ee67d084e7320cfe1fca2d56d72b8dbd19b5c73cdf6ad89fd0743dc
04-Latin,NPINazanin,02-Static,01-TrueType,04-Latin\NPINazanin\02-Static\01-TrueType\NPINazaninIranic.ttf,Organized\NPINazanin\NPINazaninIranic.ttf,3a77f8bbb34b05f01d4d3349e874473fb3e636a74835a642261bf69fb85fa9aa
04-Latin,NPINazaninBook,02-Static,01-TrueType,04-Latin\NPINazaninBook\02-Static\01-TrueType\NPINazaninBook.ttf,Organized\NPINazaninBook\NPINazaninBook.ttf,895b0062a4c78620df2dbba29a68b1957b14d3a5004b371c4c60b3fbcc55c9a2
04-Latin,NPINazaninBook,02-Static,01-TrueType,04-Latin\NPINazaninBook\02-Static\01-TrueType\NPINazaninBookBold.ttf,Organized\NPINazaninBook\NPINazaninBookBold.ttf,e317cfbc0ce1003287647bbb116dca0491572805a25eb7cd7cf4cda4ce476c9f
04-Latin,NPINazaninBook,02-Static,01-TrueType,04-Latin\NPINazaninBook\02-Static\01-TrueType\NPINazaninBookBoldIranic.ttf,Organized\NPINazaninBook\NPINazaninBookBoldIranic.ttf,bd6020019aafafb6fb57e5dde3ca687face099cf38e3bb820101a66c7701b46c
04-Latin,NPINazaninBook,02-Static,01-TrueType,04-Latin\NPINazaninBook\02-Static\01-TrueType\NPINazaninBookIranic.ttf,Organized\NPINazaninBook\NPINazaninBookIranic.ttf,c7cfd3f9166bc0762a79885d6e05c7a25230bc3fdf48474617d5a4866d69f63f
04-Latin,NPINazaninTitr,02-Static,01-TrueType,04-Latin\NPINazaninTitr\02-Static\01-TrueType\NPINazaninTitr.ttf,Organized\NPINazaninTitr\NPINazaninTitr.ttf,5b25588d76614bdfbbfac179ec7be330f84f541eaeeb80184b2b904e7970cb7d
04-Latin,NPINazaninTitr,02-Static,01-TrueType,04-Latin\NPINazaninTitr\02-Static\01-TrueType\NPINazaninTitrIranic.ttf,Organized\NPINazaninTitr\NPINazaninTitrIranic.ttf,98c4a4a3f14b7d35ea52295e209d6bedf0c0660773528aac1cc0ba21178cf1e8
04-Latin,NPINemone,02-Static,01-TrueType,04-Latin\NPINemone\02-Static\01-TrueType\NPINemone.ttf,Organized\NPINemone\NPINemone.ttf,625fb11ad7b8f0c675d9bca9d270fca98dd82b6ffe1431c889800ef552b37831
04-Latin,NPINemone,02-Static,01-TrueType,04-Latin\NPINemone\02-Static\01-TrueType\NPINemoneBold.ttf,Organized\NPINemone\NPINemoneBold.ttf,c20bf031b582b2b11fb63eca6220076cf770cf94f504a03e663861ac3ad0c3a4
04-Latin,NPINemone,02-Static,01-TrueType,04-Latin\NPINemone\02-Static\01-TrueType\NPINemoneBoldIranic.ttf,Organized\NPINemone\NPINemoneBoldIranic.ttf,02c200bdad65a1a1569da0cf9d840f72daec615ccf028ccb2db55be8a73cb7f1
04-Latin,NPINemone,02-Static,01-TrueType,04-Latin\NPINemone\02-Static\01-TrueType\NPINemoneIranic.ttf,Organized\NPINemone\NPINemoneIranic.ttf,31b84aa80ba8beef01eed42befe3a1685c83369b770561fa3a145b31d3f71fec
04-Latin,NPINoskhe,02-Static,01-TrueType,04-Latin\NPINoskhe\02-Static\01-TrueType\NPINoskhe.ttf,Organized\NPINoskhe\NPINoskhe.ttf,ddefeb16552c44aa1507838d8b0b18c45c9b12f32eca45b217b50fd95eac956c
04-Latin,NPINoskhe,02-Static,01-TrueType,04-Latin\NPINoskhe\02-Static\01-TrueType\NPINoskheIranic.ttf,Organized\NPINoskhe\NPINoskheIranic.ttf,96a30c268808ab61421c30c39ecaf71e7f082a8786171631fd101465d84d6c7a
03-Mixed,NusaibahBold-Bold,02-Static,02-OpenType,03-Mixed\NusaibahBold-Bold\02-Static\02-OpenType\Nusaibah Bold.otf,Organized\NusaibahBold-Bold\Nusaibah Bold.otf,b673bb1681fe02b48499833da2da14831f7fa12afb02d12dd33e2c2c4c11a75c
03-Mixed,NusaibahRegular-Regular,02-Static,02-OpenType,03-Mixed\NusaibahRegular-Regular\02-Static\02-OpenType\Nusaibah Regular.otf,Organized\NusaibahRegular-Regular\Nusaibah Regular.otf,b3cfe9b4aad05a411012d59f6ba0159a03e6136a550001a061feb1721e6543d0
04-Latin,Obscura,02-Static,01-TrueType,04-Latin\Obscura\02-Static\01-TrueType\Rook Supply - Obscura Regular.ttf,Organized\Obscura\Rook Supply - Obscura Regular.ttf,51cdf84a0bf5e9be1baaaccf2e7aa56db3b934f79042b8b452740c28280fdb8b
04-Latin,Oh Now!,02-Static,02-OpenType,04-Latin\Oh Now!\02-Static\02-OpenType\Oh Now.otf,Organized\Oh Now!\Oh Now.otf,777b277934ca225dc8fd4ebc2826e77ebc2b7a1cfcc55ee7ec23d0e1b12b3a03
04-Latin,Oh Now!,02-Static,01-TrueType,04-Latin\Oh Now!\02-Static\01-TrueType\Oh Now.ttf,Organized\Oh Now!\Oh Now.ttf,f8ddf835b8d7a11503c93d79ea8fac1ea4d9e4c22451749827716bff36f24a2d
03-Mixed,Omid,02-Static,02-OpenType,03-Mixed\Omid\02-Static\02-OpenType\Omid-Bold.otf,Organized\Omid\Omid-Bold.otf,44ca6c02790e265ad1a134f553ad3e5121e71a2943bef2c9ec19b33b00225675
03-Mixed,Omid,02-Static,01-TrueType,03-Mixed\Omid\02-Static\01-TrueType\Omid-Bold.ttf,Organized\Omid\Omid-Bold.ttf,cf86b99d22da7c3963241cb55b18d873a664ab17c153677a53798b2cb2f35e52
03-Mixed,Omid,02-Static,02-OpenType,03-Mixed\Omid\02-Static\02-OpenType\Omid-Light.otf,Organized\Omid\Omid-Light.otf,5dd2f50a6b690ebcb09217dba3bb780b05368e8077017c7b13373553f5c1db44
03-Mixed,Omid,02-Static,01-TrueType,03-Mixed\Omid\02-Static\01-TrueType\Omid-Light.ttf,Organized\Omid\Omid-Light.ttf,968e85bc8365d6c6b33f336658bfc6b3c047b4d2dd0b2eb1762a8391efdb6f89
03-Mixed,Omid,02-Static,02-OpenType,03-Mixed\Omid\02-Static\02-OpenType\Omid-UltraLight.otf,Organized\Omid\Omid-UltraLight.otf,fe5b959777aeae453f919355de1a80bd5329bcd802a6707c7d57d5f5a2f98ef9
03-Mixed,Omid,02-Static,01-TrueType,03-Mixed\Omid\02-Static\01-TrueType\Omid-UltraLight.ttf,Organized\Omid\Omid-UltraLight.ttf,f3e7c2de530f92c429ac33930f0887198dd78564d0cf8f5970bfab042a388aa4
03-Mixed,Omid,02-Static,02-OpenType,03-Mixed\Omid\02-Static\02-OpenType\Omid.otf,Organized\Omid\Omid.otf,98b651afb3961280c94a4a3dfd41373de908f8f95636762f5703092a9b006690
03-Mixed,Omid,02-Static,01-TrueType,03-Mixed\Omid\02-Static\01-TrueType\Omid.ttf,Organized\Omid\Omid.ttf,c824b4a77600c8c612b82354627b49b9214d9129ea01ebab30df2fff16af8c7e
03-Mixed,On,02-Static,02-OpenType,03-Mixed\On\02-Static\02-OpenType\OnBlack.otf,Organized\on\OnBlack.otf,2dcc7460a1a1eb063480a452bf3165f37dbf1ce95a16c8f59a51abf7f431265d
03-Mixed,On,02-Static,01-TrueType,03-Mixed\On\02-Static\01-TrueType\OnBlack.ttf,Organized\on\OnBlack.ttf,7ad0460c073f3aae942db780672a5f658421fd1a6d581348ab3a167ae0b0b7c3
03-Mixed,On,02-Static,03-WOFF,03-Mixed\On\02-Static\03-WOFF\OnBlack.woff,Organized\on\OnBlack.woff,c40a7f9d778c656d68918e7ea7eb5727b9fd13b3091cab82693f6be396b27260
03-Mixed,On,02-Static,04-WOFF2,03-Mixed\On\02-Static\04-WOFF2\OnBlack.woff2,Organized\on\OnBlack.woff2,c14004578d495b8545fa32ab36c4f45ee7b0221177a89fe3f782b9e80dabe365
03-Mixed,On,02-Static,02-OpenType,03-Mixed\On\02-Static\02-OpenType\OnBold.otf,Organized\on\OnBold.otf,72ad536d02e278b73a2a399e4ffb6de58e1014dca81ec3d00441eac9e53eaded
03-Mixed,On,02-Static,01-TrueType,03-Mixed\On\02-Static\01-TrueType\OnBold.ttf,Organized\on\OnBold.ttf,9dd54972fcc90e5aa6723beaa48664d38be9fea83b6b4c8dc04d5cd9989f17dd
03-Mixed,On,02-Static,03-WOFF,03-Mixed\On\02-Static\03-WOFF\OnBold.woff,Organized\on\OnBold.woff,7fdfc5d0f43c24e2dfb86e2a967fd7351a54e92546c2e609a9852666ed242a17
03-Mixed,On,02-Static,04-WOFF2,03-Mixed\On\02-Static\04-WOFF2\OnBold.woff2,Organized\on\OnBold.woff2,518532e38bd10475697f1b41f794619b0111f7c18d1a9302ebb99c21c45fa177
03-Mixed,On,02-Static,02-OpenType,03-Mixed\On\02-Static\02-OpenType\OnLight.otf,Organized\on\OnLight.otf,b66640e0afa89a06963b4aef0048d38ace348b344edca33cca1b5b72fc082bcb
03-Mixed,On,02-Static,01-TrueType,03-Mixed\On\02-Static\01-TrueType\OnLight.ttf,Organized\on\OnLight.ttf,e80dcd36056fd6df2ae010a90668064d76e89d2edba72284307c4cd94cabb300
03-Mixed,On,02-Static,03-WOFF,03-Mixed\On\02-Static\03-WOFF\OnLight.woff,Organized\on\OnLight.woff,6dbf5b1078a10f23964d5c727bbbbe88fcd4af40e8a56d7c98adf7195da62c94
03-Mixed,On,02-Static,04-WOFF2,03-Mixed\On\02-Static\04-WOFF2\OnLight.woff2,Organized\on\OnLight.woff2,6f2f9362c0a2fc2b493d0a08400889fc191015aa872b8480c5f704e03e6fe620
03-Mixed,On,02-Static,02-OpenType,03-Mixed\On\02-Static\02-OpenType\OnMedium.otf,Organized\on\OnMedium.otf,4cecf1970a41107d86e3a398bb6498ad3099fa1648492a2a865cbdeec669b953
03-Mixed,On,02-Static,01-TrueType,03-Mixed\On\02-Static\01-TrueType\OnMedium.ttf,Organized\on\OnMedium.ttf,e7ee2962bca9cbc653a67bc1380c06c5378d5227705fc73f0429074988cdd3bd
03-Mixed,On,02-Static,03-WOFF,03-Mixed\On\02-Static\03-WOFF\OnMedium.woff,Organized\on\OnMedium.woff,0438675ec9b4dc727db02216fd23ff272de3baa42478ed6f244a78d930a60f2a
03-Mixed,On,02-Static,04-WOFF2,03-Mixed\On\02-Static\04-WOFF2\OnMedium.woff2,Organized\on\OnMedium.woff2,588a96502c402cec64ed2981d222968ad013590f215fe35c227d4b18e56550dc
03-Mixed,On,02-Static,02-OpenType,03-Mixed\On\02-Static\02-OpenType\OnNormal.otf,Organized\on\OnNormal.otf,e569e626cc5ccb945c903a188dbc763ca92cf2a22e7f9a3bbf9d453b8a765a42
03-Mixed,On,02-Static,01-TrueType,03-Mixed\On\02-Static\01-TrueType\OnNormal.ttf,Organized\on\OnNormal.ttf,f897b6762a5a462254cdc61cd0bc048a894f4add1930c4088e62e9106a080b27
03-Mixed,On,02-Static,03-WOFF,03-Mixed\On\02-Static\03-WOFF\OnNormal.woff,Organized\on\OnNormal.woff,3293aa81b51619c23da411cbdcab26f5dd1fd959b1c25241decb2018fff7ff03
03-Mixed,On,02-Static,04-WOFF2,03-Mixed\On\02-Static\04-WOFF2\OnNormal.woff2,Organized\on\OnNormal.woff2,03024f76603c347bb1a5fadd6124e0826da97d733f78be7b9bda9bc71d62abe2
03-Mixed,On,02-Static,02-OpenType,03-Mixed\On\02-Static\02-OpenType\OnSemiBold.otf,Organized\on\OnSemiBold.otf,dc300ddcde42c5e4ef30fb535a1c8db95cd06c5d804d7fecb15d835db9247376
